District,Variety,Month,Year,Modal_Price_(Rs./Quintal)
Akola,H-4(A) 27mm FIne,Apr,2017,5425
Akola,H-4(A) 27mm FIne,May,2017,4975
Akola,H-4(A) 27mm FIne,Mar,2017,5625
Akola,H-4(A) 27mm FIne,Jan,2018,4900
Akola,H-4(A) 27mm FIne,Jan,2017,5300
Akola,H-4(A) 27mm FIne,Feb,2017,5650
Akola,H-4(A) 27mm FIne,Dec,2017,4500
Akola,H-4(A) 27mm FIne,May,2017,4961
Akola,H-4(A) 27mm FIne,Mar,2018,4500
Akola,H-4(A) 27mm FIne,Mar,2017,5650
Akola,H-4(A) 27mm FIne,Jan,2018,5000
Akola,H-4(A) 27mm FIne,Feb,2018,4350
Akola,H-4(A) 27mm FIne,Feb,2017,5550
Akola,H-4(A) 27mm FIne,Apr,2017,5425
Akola,H-4(A) 27mm FIne,Nov,2017,4135
Akola,H-4(A) 27mm FIne,Mar,2017,5550
Akola,H-4(A) 27mm FIne,Jan,2018,4775
Akola,H-4(A) 27mm FIne,Jan,2017,5150
Akola,H-4(A) 27mm FIne,Feb,2018,4700
Akola,H-4(A) 27mm FIne,Feb,2017,5550
Akola,H-4(A) 27mm FIne,Dec,2017,4475
Akola,H-4(A) 27mm FIne,Mar,2017,5500
Akola,H-4(A) 27mm FIne,Jun,2017,5050
Akola,H-4(A) 27mm FIne,Jan,2018,5325
Akola,H-4(A) 27mm FIne,Feb,2018,5050
Akola,H-4(A) 27mm FIne,Feb,2017,5550
Akola,H-4(A) 27mm FIne,Apr,2017,5425
Amarawati,Desi,Nov,2017,4350
Amarawati,Desi,Nov,2017,4350
Amarawati,Desi,Nov,2017,4350
Amarawati,Desi,Nov,2017,4350
Amarawati,Desi,Jan,2017,5500
Amarawati,Desi,Jan,2017,5500
Amarawati,Desi,Jan,2017,5400
Amarawati,Desi,Jan,2017,5400
Amarawati,Desi,Nov,2017,4350
Amarawati,Desi,Nov,2017,4350
Amarawati,Desi,Nov,2017,4400
Amarawati,Desi,Jan,2017,4950
Amarawati,Desi,Nov,2017,4400
Amarawati,Desi,Jan,2017,4950
Amarawati,Desi,Jan,2017,4950
Amarawati,Desi,Feb,2017,5400
Amarawati,Desi,Nov,2017,4400
Amarawati,Desi,Jan,2017,4950
Amarawati,Desi,Jan,2017,4950
Amarawati,Desi,Jan,2017,4950
Amarawati,Desi,Nov,2017,4400
Amarawati,Desi,Jan,2017,4950
Amarawati,Desi,Nov,2017,4400
Amarawati,Desi,Jan,2017,4900
Amarawati,Desi,Jan,2017,4900
Amarawati,Desi,Jan,2017,4900
Amarawati,Desi,Nov,2017,4400
Amarawati,Desi,Jan,2017,4900
Amarawati,Desi,Jan,2017,4900
Amarawati,Desi,Jan,2017,4900
Amarawati,Desi,Jan,2017,4900
Amarawati,Desi,Jan,2017,4900
Amarawati,Desi,Jan,2017,4900
Nagpur,Desi,Mar,2017,5550
Nagpur,Desi,Jan,2018,4900
Nagpur,Desi,Jan,2017,5500
Nagpur,Desi,Jan,2018,4800
Nagpur,Desi,Jan,2017,5600
Nagpur,Desi,Dec,2017,5050
Nagpur,Desi,Nov,2017,4500
Nagpur,Desi,Mar,2017,5500
Nagpur,Desi,Jan,2018,4800
Nagpur,Desi,Dec,2017,5185
Nagpur,Desi,Nov,2017,4550
Nagpur,Desi,Jan,2017,5700
Nagpur,Desi,Feb,2018,4785
Nagpur,Desi,Feb,2017,5600
Nagpur,Desi,Nov,2017,4575
Nagpur,Desi,Mar,2017,5550
Nagpur,Desi,Jan,2018,4800
Nagpur,Desi,Jan,2017,5650
Nagpur,Desi,Feb,2018,4875
Nagpur,Desi,Feb,2017,5600
Nagpur,Desi,Dec,2017,5200
Nagpur,Desi,Feb,2018,4800
Nagpur,Desi,Dec,2017,5285
Nagpur,Desi,Apr,2017,5300
Nagpur,Desi,Nov,2017,4585
Nagpur,Desi,Mar,2017,5485
Nagpur,Desi,Jan,2017,5650
Nagpur,Desi,Dec,2017,5275
Nagpur,Desi,Apr,2017,5400
Nagpur,Desi,Nov,2017,4580
Nagpur,Desi,Mar,2017,5475
Nagpur,Desi,Jan,2018,5000
Nagpur,Desi,Jan,2017,5700
Nagpur,Desi,Feb,2018,4900
Nagpur,Desi,Apr,2017,5490
Nagpur,Desi,May,2017,5300
Nagpur,Desi,Jan,2018,5100
Nagpur,Desi,Feb,2018,4930
Nagpur,Desi,Dec,2017,5200
Nagpur,Desi,Nov,2017,4550
Nagpur,Desi,May,2017,5200
Nagpur,Desi,Mar,2017,5475
Nagpur,Desi,Jan,2018,5100
Nagpur,Desi,Feb,2017,5500
Nagpur,Desi,Dec,2017,5185
Nagpur,Desi,Nov,2017,4500
Nagpur,Desi,Mar,2017,5500
Nagpur,Desi,Feb,2017,5450
Nagpur,Desi,Apr,2017,5475
Nagpur,Desi,Nov,2017,4600
Nagpur,Other,Mar,2017,5550
Nagpur,Desi,Jan,2018,5100
Nagpur,Desi,Dec,2017,5000
Nagpur,Desi,Jan,2018,5100
Nagpur,Desi,Feb,2018,4850
Nagpur,Desi,Dec,2017,5050
Nagpur,Desi,Apr,2017,5350
Nagpur,Desi,Nov,2017,4500
Nagpur,Desi,Jan,2017,5350
Nagpur,Desi,Dec,2017,5200
Nagpur,Desi,Apr,2017,5550
Nagpur,Desi,Nov,2017,4525
Nagpur,Desi,May,2017,5300
Nagpur,Desi,Mar,2017,5400
Nagpur,Desi,Jan,2018,5100
Nagpur,Desi,Jan,2017,5350
Nagpur,Desi,Feb,2018,4800
Nagpur,Desi,Feb,2017,5600
Nagpur,Desi,Apr,2017,5550
Nagpur,Desi,May,2017,5300
Nagpur,Desi,Jan,2018,5075
Nagpur,Desi,Jan,2017,5350
Nagpur,Desi,Feb,2018,5000
Nagpur,Desi,Dec,2017,5075
Nagpur,Desi,Nov,2017,4400
Nagpur,Desi,May,2017,5100
Nagpur,Desi,Mar,2017,5400
Nagpur,Desi,Jan,2018,5050
Nagpur,Desi,Feb,2017,5450
Nagpur,Desi,Dec,2017,5000
Nagpur,Desi,Nov,2017,4450
Nagpur,Desi,Jan,2017,5375
Nagpur,Desi,Feb,2018,5000
Nagpur,Desi,Feb,2017,5500
Nagpur,Desi,Nov,2017,4450
Nagpur,Desi,Jan,2018,5000
Nagpur,Desi,Jan,2017,5450
Nagpur,Desi,Feb,2017,5600
Nagpur,Desi,May,2017,5100
Nagpur,Desi,Jan,2018,5085
Nagpur,Desi,Feb,2018,5000
Nagpur,Desi,Dec,2017,4800
Nagpur,Desi,Apr,2017,5550
Nagpur,Desi,Nov,2017,4375
Nagpur,Desi,Mar,2017,5400
Nagpur,Desi,Jan,2017,5450
Nagpur,Desi,Dec,2017,4785
Nagpur,Desi,Nov,2017,4350
Nagpur,Desi,Mar,2018,4800
Nagpur,Desi,Mar,2017,5500
Nagpur,Desi,Jan,2018,5050
Nagpur,Desi,Jan,2017,5450
Nagpur,Desi,Feb,2018,5000
Nagpur,Desi,Feb,2017,5600
Nagpur,Desi,Apr,2017,5500
Nagpur,Desi,May,2017,5100
Nagpur,Desi,Mar,2018,4775
Nagpur,Desi,Jan,2018,5000
Nagpur,Desi,Jan,2017,5500
Nagpur,Desi,Feb,2018,4950
Nagpur,Desi,Dec,2017,4700
Nagpur,Desi,Nov,2017,4475
Nagpur,Desi,May,2017,5100
Nagpur,Desi,Mar,2017,5500
Nagpur,Desi,Jan,2018,5000
Nagpur,Desi,Feb,2017,5450
Nagpur,Desi,Dec,2017,4700
Nagpur,Desi,Nov,2017,4280
Nagpur,Desi,Mar,2018,4800
Nagpur,Desi,Mar,2017,5600
Nagpur,Desi,Jan,2017,5450
Nagpur,Desi,Feb,2018,4900
Nagpur,Desi,Feb,2017,5450
Nagpur,Desi,Apr,2017,5550
Nagpur,Desi,Nov,2017,4450
Nagpur,Desi,Mar,2018,4800
Nagpur,Desi,Mar,2017,5600
Nagpur,Desi,Jan,2018,5100
Nagpur,Desi,Jan,2017,5400
Nagpur,Desi,Feb,2018,4950
Nagpur,Desi,Feb,2017,5650
Nagpur,Desi,Dec,2017,4585
Nagpur,Desi,May,2017,5150
Nagpur,Desi,Mar,2018,4850
Nagpur,Desi,Jan,2018,5000
Nagpur,Desi,Feb,2018,5000
Nagpur,Desi,Dec,2017,4675
Nagpur,Desi,Apr,2017,5600
Nagpur,Desi,Mar,2017,5600
Nagpur,Desi,Jan,2017,5500
Nagpur,Desi,Dec,2017,4700
Nagpur,Desi,May,2017,5150
Nagpur,Desi,Mar,2018,4700
Nagpur,Desi,Mar,2017,5500
Nagpur,Desi,Jan,2018,5000
Nagpur,Desi,Jan,2017,5350
Nagpur,Desi,Feb,2018,5050
Nagpur,Desi,Feb,2017,5650
Nagpur,Desi,Apr,2017,5650
Nagpur,Desi,May,2017,5200
Nagpur,Desi,Jan,2018,5000
Nagpur,Desi,Jan,2017,5250
Nagpur,Desi,Dec,2017,4575
Nagpur,Desi,Mar,2017,5600
Nagpur,Desi,Jan,2018,5050
Nagpur,Desi,Feb,2017,5300
Nagpur,Desi,Apr,2017,5500
Yavatmal,H-4(A) 27mm FIne,Oct,2017,4320
Yavatmal,H-4(A) 27mm FIne,Nov,2017,4320
Yavatmal,H-4(A) 27mm FIne,Mar,2017,5400
Yavatmal,H-4(A) 27mm FIne,Nov,2017,4320
Yavatmal,H-4(A) 27mm FIne,Mar,2017,5400
Yavatmal,H-4(A) 27mm FIne,Mar,2017,5400
Yavatmal,H-4(A) 27mm FIne,Feb,2017,5400
Yavatmal,H-4(A) 27mm FIne,Oct,2017,4320
Yavatmal,H-4(A) 27mm FIne,Feb,2017,5590
Yavatmal,H-4(A) 27mm FIne,Mar,2017,5450
Yavatmal,H-4(A) 27mm FIne,Mar,2017,5400
Yavatmal,H-4(A) 27mm FIne,Mar,2017,5400
Yavatmal,H-4(A) 27mm FIne,Mar,2017,5400
Yavatmal,H-4(A) 27mm FIne,Mar,2017,5300
Yavatmal,H-4(A) 27mm FIne,Nov,2017,4320
Yavatmal,H-4(A) 27mm FIne,Apr,2017,5400
Yavatmal,H-4(A) 27mm FIne,Apr,2017,5400
Yavatmal,H-4(A) 27mm FIne,Mar,2017,5500
Yavatmal,H-4(A) 27mm FIne,Apr,2017,5400
Yavatmal,H-4(A) 27mm FIne,Nov,2017,4320
Yavatmal,H-4(A) 27mm FIne,Dec,2017,4320
Yavatmal,H-4(A) 27mm FIne,Nov,2017,4320
Yavatmal,H-4(A) 27mm FIne,Mar,2017,5300
Yavatmal,H-4(A) 27mm FIne,Mar,2017,5400
Yavatmal,H-4(A) 27mm FIne,Dec,2017,4320
Yavatmal,H-4(A) 27mm FIne,Dec,2017,4320
Yavatmal,H-4(A) 27mm FIne,Apr,2017,5400
Yavatmal,H-4(A) 27mm FIne,Apr,2017,5400
Yavatmal,H-4(A) 27mm FIne,Nov,2017,4350
Yavatmal,H-4(A) 27mm FIne,Mar,2017,5300
Yavatmal,H-4(A) 27mm FIne,Nov,2017,4320
Yavatmal,H-4(A) 27mm FIne,Mar,2017,5300
Yavatmal,H-4(A) 27mm FIne,Nov,2017,4320
Yavatmal,H-4(A) 27mm FIne,Mar,2017,5300
Yavatmal,H-4(A) 27mm FIne,Apr,2017,5400
Beed,Other,Oct,2017,4320
Beed,Other,Mar,2017,5150
Beed,Other,Jan,2018,4470
Beed,Other,Jan,2017,5700
Beed,Other,Oct,2017,4260
Beed,Other,Nov,2017,4315
Beed,Other,Mar,2017,5150
Beed,Other,Jan,2018,4365
Beed,Other,Jan,2017,5700
Beed,Other,Dec,2017,4990
Beed,Other,Apr,2017,4500
Beed,Other,Oct,2017,4290
Beed,Other,Nov,2017,4345
Beed,Other,Mar,2017,5150
Beed,Other,Jan,2018,4860
Beed,Other,Jan,2017,5750
Beed,Other,Dec,2017,5005
Beed,Other,Apr,2017,4500
Beed,Other,Oct,2017,4380
Beed,Other,Nov,2017,4345
Beed,Other,Mar,2017,5150
Beed,Other,Jan,2018,4865
Beed,Other,Jan,2017,5700
Beed,Other,Feb,2018,4310
Beed,Other,Feb,2017,5600
Beed,Other,Dec,2017,5026
Beed,Other,Apr,2017,4800
Beed,Other,Oct,2017,4360
Beed,Other,Nov,2017,4366
Beed,Other,Mar,2017,5250
Beed,Other,Jan,2017,5700
Beed,Other,Feb,2018,4435
Beed,Other,Feb,2017,5600
Beed,Other,Dec,2017,5065
Beed,Other,Apr,2017,4200
Beed,Other,Oct,2017,4315
Beed,Other,Mar,2017,5600
Beed,Other,Jan,2018,4650
Beed,Other,Jan,2017,5650
Beed,Other,Feb,2018,4325
Beed,Other,Feb,2017,5600
Beed,Other,Dec,2017,4940
Beed,Other,Oct,2017,4312
Beed,Other,Nov,2017,4357
Beed,Other,Mar,2017,5600
Beed,Other,Jan,2018,4540
Beed,Other,Jan,2017,5700
Beed,Other,Feb,2018,4360
Beed,Other,Feb,2017,5600
Beed,Other,Dec,2017,4955
Beed,Other,Apr,2017,4100
Beed,Other,Oct,2017,4310
Beed,Other,Nov,2017,4380
Beed,Other,Mar,2017,5000
Beed,Other,Jan,2018,4974
Beed,Other,Jan,2017,5700
Beed,Other,Feb,2018,4360
Beed,Other,Feb,2017,5600
Beed,Other,Apr,2017,4100
Beed,Other,Oct,2017,4332
Beed,Other,Nov,2017,4325
Beed,Other,Mar,2017,5000
Beed,Other,Jan,2018,4940
Beed,Other,Jan,2017,5675
Beed,Other,Feb,2018,4300
Beed,Other,Feb,2017,5500
Beed,Other,Dec,2017,4950
Beed,Other,Apr,2017,4200
Beed,Other,Nov,2017,4315
Beed,Other,Mar,2017,5650
Beed,Other,Jan,2018,4990
Beed,Other,Feb,2018,4250
Beed,Other,Feb,2017,5575
Beed,Other,Dec,2017,4820
Beed,Other,Apr,2017,4200
Beed,Other,Oct,2017,4289
Beed,Other,Nov,2017,4375
Beed,Other,Mar,2017,5600
Beed,Other,Feb,2018,4425
Beed,Other,Feb,2017,5650
Beed,Other,Dec,2017,4792
Beed,Other,Apr,2017,4200
Beed,Other,Oct,2017,4325
Beed,Other,Nov,2017,4395
Beed,Other,Mar,2017,5650
Beed,Other,Jan,2018,5080
Beed,Other,Feb,2018,4320
Beed,Other,Feb,2017,5675
Beed,Other,Dec,2017,4825
Beed,Other,Apr,2017,5000
Beed,Other,Mar,2017,5650
Beed,Other,Jan,2018,5000
Beed,Other,Feb,2018,4340
Beed,Other,Feb,2017,5675
Beed,Other,Dec,2017,4820
Beed,Other,Apr,2017,5000
Beed,Other,Nov,2017,4375
Beed,Other,Mar,2017,5650
Beed,Other,Jan,2018,4735
Beed,Other,Feb,2018,4555
Beed,Other,Feb,2017,5775
Beed,Other,Dec,2017,4820
Beed,Other,Apr,2017,5000
Beed,Other,Nov,2017,4338
Beed,Other,Mar,2017,5650
Beed,Other,Jan,2018,4950
Beed,Other,Jan,2017,5500
Beed,Other,Feb,2018,4455
Beed,Other,Feb,2017,5775
Beed,Other,Apr,2017,5000
Beed,Other,Nov,2017,4370
Beed,Other,Mar,2017,5600
Beed,Other,Jan,2018,5111
Beed,Other,Jan,2017,5500
Beed,Other,Feb,2018,4320
Beed,Other,Feb,2017,5775
Beed,Other,Dec,2017,4740
Beed,Other,Apr,2017,5000
Beed,Other,Nov,2017,4360
Beed,Other,Mar,2017,5600
Beed,Other,Jan,2018,4990
Beed,Other,Feb,2018,4450
Beed,Other,Feb,2017,5775
Beed,Other,Dec,2017,4492
Beed,Other,Apr,2017,5000
Beed,Other,Nov,2017,4350
Beed,Other,Mar,2017,5650
Beed,Other,Jan,2017,5600
Beed,Other,Feb,2018,4395
Beed,Other,Feb,2017,5775
Beed,Other,Dec,2017,4425
Beed,Other,Apr,2017,5000
Beed,Other,Nov,2017,4355
Beed,Other,Jan,2018,5028
Beed,Other,Jan,2017,5600
Beed,Other,Feb,2018,4364
Beed,Other,Dec,2017,4461
Beed,Other,Apr,2017,5000
Beed,Other,Mar,2017,5600
Beed,Other,Jan,2018,5035
Beed,Other,Jan,2017,5575
Beed,Other,Feb,2018,4550
Beed,Other,Dec,2017,4525
Beed,Other,Apr,2017,5000
Beed,Other,Nov,2017,4410
Beed,Other,Mar,2017,5600
Beed,Other,Jan,2018,4941
Beed,Other,Jan,2017,5550
Beed,Other,Feb,2017,5675
Beed,Other,Dec,2017,4430
Beed,Other,Apr,2017,5000
Beed,Other,Nov,2017,4360
Beed,Other,Mar,2017,5600
Beed,Other,Jan,2018,5025
Beed,Other,Jan,2017,5525
Beed,Other,Feb,2018,4350
Beed,Other,Feb,2017,5675
Beed,Other,Apr,2017,5000
Beed,Other,Nov,2017,4325
Beed,Other,May,2017,5000
Beed,Other,Mar,2018,4481
Beed,Other,Mar,2017,5650
Beed,Other,Jan,2018,4980
Beed,Other,Jan,2017,5450
Beed,Other,Feb,2018,4810
Beed,Other,Feb,2017,5675
Beed,Other,Dec,2017,4420
Beed,Other,Apr,2017,5000
Beed,Other,Nov,2017,4385
Beed,Other,May,2017,5000
Beed,Other,Mar,2018,4320
Beed,Other,Mar,2017,5725
Beed,Other,Jan,2018,5010
Beed,Other,Feb,2017,5675
Beed,Other,Dec,2017,4406
Beed,Other,Apr,2017,5000
Beed,Other,Nov,2017,4420
Beed,Other,May,2017,5000
Beed,Other,Mar,2018,4350
Beed,Other,Mar,2017,5775
Beed,Other,Jan,2018,4950
Beed,Other,Jan,2017,5450
Beed,Other,Feb,2018,4680
Beed,Other,Feb,2017,5675
Beed,Other,Dec,2017,4364
Beed,Other,Apr,2017,5000
Beed,Other,Nov,2017,4375
Beed,Other,May,2017,5000
Beed,Other,Mar,2018,4411
Beed,Other,Mar,2017,5750
Beed,Other,Jan,2018,4855
Beed,Other,Jan,2017,5325
Beed,Other,Feb,2018,4590
Beed,Other,Feb,2017,5750
Beed,Other,Dec,2017,4325
Beed,Other,Apr,2017,5000
Beed,Other,May,2017,5000
Beed,Other,Mar,2018,4350
Beed,Other,Mar,2017,5750
Beed,Other,Jan,2018,4990
Beed,Other,Jan,2017,5300
Beed,Other,Feb,2018,4450
Beed,Other,Feb,2017,5700
Beed,Other,Dec,2017,4325
Beed,Other,Apr,2017,5000
Beed,Other,Nov,2017,4360
Beed,Other,May,2017,5000
Beed,Other,Mar,2017,5700
Beed,Other,Jan,2018,4975
Beed,Other,Jan,2017,5300
Beed,Other,Feb,2018,4850
Beed,Other,Feb,2017,5700
Beed,Other,Dec,2017,4315
Beed,Other,Apr,2017,5000
Beed,Other,Nov,2017,4345
Beed,Other,May,2017,4800
Beed,Other,Mar,2018,4410
Beed,Other,Mar,2017,5700
Beed,Other,Jan,2018,4938
Beed,Other,Jan,2017,5300
Beed,Other,Feb,2018,4825
Beed,Other,Feb,2017,5775
Beed,Other,Dec,2017,4329
Beed,Other,Apr,2017,5000
Beed,Other,Nov,2017,4439
Beed,Other,May,2017,4500
Beed,Other,Mar,2017,5600
Beed,Other,Jan,2018,4980
Beed,Other,Jan,2017,5250
Beed,Other,Feb,2018,4585
Beed,Other,Feb,2017,5700
Beed,Other,Dec,2017,4333
Beed,Other,Apr,2017,5700
Beed,Other,Nov,2017,4245
Beed,Other,May,2017,4500
Beed,Other,Mar,2018,4310
Beed,Other,Mar,2017,5600
Beed,Other,Jan,2018,5035
Beed,Other,Jan,2017,5250
Beed,Other,Feb,2018,4325
Beed,Other,Feb,2017,5625
Beed,Other,Dec,2017,4330
Beed,Other,Apr,2017,5200
Yavatmal,Desi,Oct,2017,4248
Yavatmal,Desi,Mar,2017,5420
Yavatmal,Desi,Jan,2018,4630
Yavatmal,Desi,Jan,2017,5500
Yavatmal,Desi,Nov,2017,4350
Yavatmal,Desi,Mar,2017,5330
Yavatmal,Desi,Jan,2018,4672
Yavatmal,Desi,Jan,2017,5620
Yavatmal,Desi,Dec,2017,5087
Yavatmal,Desi,Nov,2017,4429
Yavatmal,Desi,Mar,2017,5350
Yavatmal,Desi,Jan,2018,4761
Yavatmal,Desi,Jan,2017,5630
Yavatmal,Desi,Dec,2017,5119
Yavatmal,Desi,Nov,2017,4487
Yavatmal,Desi,Jan,2017,5660
Yavatmal,Desi,Feb,2017,5547
Yavatmal,Desi,Dec,2017,5136
Yavatmal,Desi,Nov,2017,4560
Yavatmal,Desi,Mar,2017,5340
Yavatmal,Desi,Jan,2017,5650
Yavatmal,Desi,Feb,2017,5610
Yavatmal,Desi,Dec,2017,5118
Yavatmal,Desi,Mar,2017,5412
Yavatmal,Desi,Jan,2017,5446
Yavatmal,Desi,Feb,2018,4555
Yavatmal,Desi,Feb,2017,5540
Yavatmal,Desi,Dec,2017,5126
Yavatmal,Desi,Mar,2017,5350
Yavatmal,Desi,Jan,2018,4780
Yavatmal,Desi,Jan,2017,5639
Yavatmal,Desi,Feb,2018,4320
Yavatmal,Desi,Feb,2017,5550
Yavatmal,Desi,Dec,2017,5086
Yavatmal,Desi,Apr,2017,5230
Yavatmal,Desi,Nov,2017,4527
Yavatmal,Desi,Mar,2017,5430
Yavatmal,Desi,Jan,2018,4952
Yavatmal,Desi,Jan,2017,5731
Yavatmal,Desi,Feb,2018,4384
Yavatmal,Desi,Feb,2017,5420
Yavatmal,Desi,Apr,2017,5400
Yavatmal,Desi,Nov,2017,4450
Yavatmal,Desi,Mar,2017,5460
Yavatmal,Desi,Jan,2018,4965
Yavatmal,Desi,Jan,2017,5676
Yavatmal,Desi,Feb,2018,4496
Yavatmal,Desi,Feb,2017,5480
Yavatmal,Desi,Nov,2017,4320
Yavatmal,Desi,Jan,2018,4996
Yavatmal,Desi,Feb,2018,4567
Yavatmal,Desi,Feb,2017,5464
Yavatmal,Desi,Dec,2017,5060
Yavatmal,Desi,Apr,2017,5200
Yavatmal,Desi,Nov,2017,4450
Yavatmal,Desi,Mar,2017,5462
Yavatmal,Desi,Feb,2018,4591
Yavatmal,Desi,Feb,2017,5468
Yavatmal,Desi,Dec,2017,5046
Yavatmal,Desi,Apr,2017,5340
Yavatmal,Desi,Nov,2017,4473
Yavatmal,Desi,Mar,2017,5367
Yavatmal,Desi,Jan,2018,5011
Yavatmal,Desi,Feb,2018,4593
Yavatmal,Desi,Feb,2017,5466
Yavatmal,Desi,Dec,2017,5002
Yavatmal,Desi,Apr,2017,5320
Yavatmal,Desi,Mar,2017,5450
Yavatmal,Desi,Feb,2018,4598
Yavatmal,Desi,Dec,2017,4953
Yavatmal,Desi,Apr,2017,5200
Yavatmal,Desi,Mar,2017,5320
Yavatmal,Desi,Jan,2018,4974
Yavatmal,Desi,Jan,2017,5400
Yavatmal,Desi,Feb,2018,4466
Yavatmal,Desi,Dec,2017,5064
Yavatmal,Desi,Apr,2017,5230
Yavatmal,Desi,Nov,2017,4425
Yavatmal,Desi,Mar,2017,5370
Yavatmal,Desi,Jan,2018,4918
Yavatmal,Desi,Jan,2017,5409
Yavatmal,Desi,Feb,2018,4543
Yavatmal,Desi,Apr,2017,5150
Yavatmal,Desi,Nov,2017,4450
Yavatmal,Desi,Mar,2017,5380
Yavatmal,Desi,Jan,2018,4949
Yavatmal,Desi,Jan,2017,5476
Yavatmal,Desi,Feb,2018,4589
Yavatmal,Desi,Feb,2017,5598
Yavatmal,Desi,Apr,2017,5400
Yavatmal,Desi,Mar,2017,5345
Yavatmal,Desi,Jan,2018,5003
Yavatmal,Desi,Jan,2017,5467
Yavatmal,Desi,Feb,2018,4570
Yavatmal,Desi,Feb,2017,5598
Yavatmal,Desi,Apr,2017,5356
Yavatmal,Desi,Nov,2017,4375
Yavatmal,Desi,Mar,2017,5340
Yavatmal,Desi,Jan,2017,5489
Yavatmal,Desi,Feb,2018,4550
Yavatmal,Desi,Feb,2017,5550
Yavatmal,Desi,Dec,2017,4880
Yavatmal,Desi,Apr,2017,5380
Yavatmal,Desi,Nov,2017,4317
Yavatmal,Desi,Jan,2017,5570
Yavatmal,Desi,Feb,2017,5550
Yavatmal,Desi,Dec,2017,4809
Yavatmal,Desi,Apr,2017,5450
Yavatmal,Desi,Mar,2017,5380
Yavatmal,Desi,Jan,2018,5017
Yavatmal,Desi,Jan,2017,5550
Yavatmal,Desi,Feb,2018,4760
Yavatmal,Desi,Feb,2017,5600
Yavatmal,Desi,Dec,2017,4789
Yavatmal,Desi,Apr,2017,5100
Yavatmal,Desi,Mar,2017,5430
Yavatmal,Desi,Jan,2018,5032
Yavatmal,Desi,Jan,2017,5450
Yavatmal,Desi,Feb,2017,5661
Yavatmal,Desi,Dec,2017,4675
Yavatmal,Desi,Apr,2017,5340
Yavatmal,Desi,Nov,2017,4398
Yavatmal,Desi,Mar,2017,5420
Yavatmal,Desi,Jan,2018,4970
Yavatmal,Desi,Jan,2017,5400
Yavatmal,Desi,Feb,2017,5600
Yavatmal,Desi,Apr,2017,5320
Yavatmal,Desi,Nov,2017,4550
Yavatmal,Desi,Mar,2017,5425
Yavatmal,Desi,Jan,2018,5017
Yavatmal,Desi,Jan,2017,5430
Yavatmal,Desi,Feb,2018,4720
Yavatmal,Desi,Feb,2017,5500
Yavatmal,Desi,Dec,2017,4588
Yavatmal,Desi,Apr,2017,5430
Yavatmal,Desi,Nov,2017,4526
Yavatmal,Desi,Mar,2017,5406
Yavatmal,Desi,Jan,2018,5043
Yavatmal,Desi,Jan,2017,5410
Yavatmal,Desi,Feb,2018,4644
Yavatmal,Desi,Feb,2017,5491
Yavatmal,Desi,Dec,2017,4588
Yavatmal,Desi,Apr,2017,5480
Yavatmal,Desi,Nov,2017,4550
Yavatmal,Desi,Jan,2017,5410
Yavatmal,Desi,Feb,2018,4600
Yavatmal,Desi,Feb,2017,5443
Yavatmal,Desi,Dec,2017,4585
Yavatmal,Desi,Apr,2017,5400
Yavatmal,Desi,Nov,2017,4250
Yavatmal,Desi,Mar,2018,4300
Yavatmal,Desi,Mar,2017,5550
Yavatmal,Desi,Jan,2018,5047
Yavatmal,Desi,Jan,2017,5450
Yavatmal,Desi,Feb,2018,4660
Yavatmal,Desi,Feb,2017,5550
Yavatmal,Desi,Dec,2017,4500
Yavatmal,Desi,Mar,2018,4354
Yavatmal,Desi,Mar,2017,5505
Yavatmal,Desi,Jan,2018,5061
Yavatmal,Desi,Jan,2017,5410
Yavatmal,Desi,Feb,2018,4721
Yavatmal,Desi,Feb,2017,5630
Yavatmal,Desi,Apr,2017,5300
Yavatmal,Desi,Mar,2018,4292
Yavatmal,Desi,Mar,2017,5510
Yavatmal,Desi,Jan,2018,5000
Yavatmal,Desi,Jan,2017,5350
Yavatmal,Desi,Feb,2017,5600
Yavatmal,Desi,Dec,2017,4508
Yavatmal,Desi,Nov,2017,4225
Yavatmal,Desi,Mar,2018,4349
Yavatmal,Desi,Mar,2017,5519
Yavatmal,Desi,Jan,2018,5050
Yavatmal,Desi,Jan,2017,5325
Yavatmal,Desi,Feb,2018,4723
Yavatmal,Desi,Feb,2017,5650
Yavatmal,Desi,Apr,2017,5360
Yavatmal,Desi,Nov,2017,4253
Yavatmal,Desi,May,2017,5320
Yavatmal,Desi,Mar,2017,5490
Yavatmal,Desi,Jan,2018,5010
Yavatmal,Desi,Jan,2017,5320
Yavatmal,Desi,Feb,2018,4712
Yavatmal,Desi,Feb,2017,5600
Yavatmal,Desi,Apr,2017,5350
Yavatmal,Desi,Nov,2017,4250
Yavatmal,Desi,Mar,2018,4344
Yavatmal,Desi,Mar,2017,5450
Yavatmal,Desi,Jan,2018,5050
Yavatmal,Desi,Jan,2017,5300
Yavatmal,Desi,Feb,2018,4725
Yavatmal,Desi,Feb,2017,5500
Yavatmal,Desi,Apr,2017,5350
Chandrapur,Other,Oct,2017,4150
Chandrapur,Desi,Mar,2017,5500
Chandrapur,Desi,Jan,2018,4700
Chandrapur,Desi,Jan,2017,5550
Chandrapur,Desi,Dec,2017,5075
Chandrapur,Desi,Sep,2017,4454
Chandrapur,Desi,Oct,2017,4100
Chandrapur,Desi,Nov,2017,4310
